Adresse,Nom,Type,Commentaire,Adresse_ABS,Fonction,Categorie,Unité
862.0,_21_Red_setp_mech_stp_BR,REAL,Méc.orientation: valeur consigne réduite avec stop méc. résistance de fr einage Mécanisme d'orientation,%DB103.DBD862,Mécanisme d'orientation,Téléréglage,°
866.0,_21_Lim_motor_fan_on,REAL,Méc. orientation: temp. moteur: point de commut. marche ventil. moteur Mécanisme d'orientation,%DB103.DBD866,Mécanisme d'orientation,Télémesure,°C
870.0,_21_Lim_motor_fan_off,REAL,Méc. orientation: temp. moteur: point de commut. arrêt ventil. moteur Mécanisme d'orientation,%DB103.DBD870,Mécanisme d'orientation,Télémesure,°C
874.0,_21_Lim_motor_overtemp,REAL,Méc. orientation: temp. moteur: point de commutation surchauffe Mécanisme d'orientation,%DB103.DBD874,Mécanisme d'orientation,Télémesure,°C
878.0,_21_KTY,BOOL,KTY disponible Mécanisme d'orientation,%DB103.DBX878.0,Mécanisme d'orientation,Télésignal,
880.0,_21_Res_7,REAL,Mécanisme d'orientation 3,%DB103.DBD880,Mécanisme d'orientation,Télémesure,°
884.0,_21_Res_8,REAL,Mécanisme d'orientation 4,%DB103.DBD884,Mécanisme d'orientation,Télémesure,°
888.0,_21_Res_9,INT,Mécanisme d'orientation 5,%DB103.DBW888,Mécanisme d'orientation,Télémesure,°
890.0,_21_Res_10,INT,Mécanisme d'orientation 6,%DB103.DBW890,Mécanisme d'orientation,Télémesure,°
892.0,_21_Ramp_t_base,REAL,Temp de base d'accélération pour ent raînement (10s = 100%) Mécanisme d'orientation,%DB103.DBD892,Mécanisme d'orientation,Télémesure,t
896.0,_21_Res_11,REAL,Mécanisme d'orientation 7,%DB103.DBD896,Mécanisme d'orientation,Télémesure,°
900.0,_21_Lim_temp_mot_on,REAL,"Méc. orientation: seuil enclench. te mp. trop élevée, réduc. val. de cons . Mécanisme d'orientation",%DB103.DBD900,Mécanisme d'orientation,Télémesure,°C
904.0,_21_Lim_temp_mot_off,REAL,"Méc. orientation: seuil de coupure t emp. trop élevée, réduc. val. de con s. Mécanisme d'orientation",%DB103.DBD904,Mécanisme d'orientation,Télémesure,t
908.0,_21_Res_4,REAL,Mécanisme d'orientation 8,%DB103.DBD908,Mécanisme d'orientation,Télémesure,°
912.0,_21_Res_5,REAL,Mécanisme d'orientation 9,%DB103.DBD912,Mécanisme d'orientation,Télémesure,°
916.0,_21_Res_6,REAL,Mécanisme d'orientation 10,%DB103.DBD916,Mécanisme d'orientation,Télémesure,°
920.0,_31,BOOL,************************************ ************************************ ******* Méc. variation de volée hydraul. 1,%DB103.DBX920.0,Méc. variation de volée hydraul.,Télésignal,
920.1,_31_EN_47t_gear,BOOL,Validation: méc. var. volée: vit. lente uniquement pour sélection charge lourde Méc. variation de volée hydraul.,%DB103.DBX920.1,Méc. variation de volée hydraul.,Télésignal,
922.0,_31_Rad_min,REAL,Fin de course portée minimale Méc. variation de volée hydraul.,%DB103.DBD922,Méc. variation de volée hydraul.,Télémesure,min
926.0,_31_Rad_max,REAL,Fin de course portée maximale Méc. variation de volée hydraul.,%DB103.DBD926,Méc. variation de volée hydraul.,Télémesure,rad
930.0,_31_vWW_Rad_1,REAL,Détermination de la vitesse mécanism e var. volée valeur de départ min. Méc. variation de volée hydraul.,%DB103.DBD930,Méc. variation de volée hydraul.,Télémesure,min
934.0,_31_vWW_Rad_2,REAL,Détermination de la vitesse mécanism e var. volée valeur de départ max. Méc. variation de volée hydraul.,%DB103.DBD934,Méc. variation de volée hydraul.,Télémesure,rad
938.0,_31_Rad_Pre_luff_in,REAL,Portée: rel. flèche: chemin en m entre pré-fin de course et fin de cours e Méc. variation de volée hydraul.,%DB103.DBD938,Méc. variation de volée hydraul.,Télémesure,rad
942.0,_31_Rad_Pre_luff_out,REAL,Portée: chemin en m entre pré-fin etfin de course pour abaiss. flèche Méc. variation de volée hydraul.,%DB103.DBD942,Méc. variation de volée hydraul.,Télémesure,rad
946.0,_31_Z_F_Rad_1,REAL,Réduction de la valeur de consigne en mode relevage: Portée R_1 Méc. variation de volée hydraul.,%DB103.DBD946,Méc. variation de volée hydraul.,Téléréglage,rad
950.0,_31_Z_F_Y_1,REAL,Réduction de la valeur de consigne en mode relevage pour portée R_1 Méc. variation de volée hydraul.,%DB103.DBD950,Méc. variation de volée hydraul.,Téléréglage,m
954.0,_31_Z_F_Rad_2,REAL,Réduction de la valeur de consigne en mode relevage: Portée R_2 Méc. variation de volée hydraul.,%DB103.DBD954,Méc. variation de volée hydraul.,Téléréglage,rad
958.0,_31_Rad_press_LI,REAL,Valeur limite de la portée en m: com mutation de pression pour relevage Méc. variation de volée hydraul.,%DB103.DBD958,Méc. variation de volée hydraul.,Télémesure,rad
962.0,_31_Res_5,REAL,Méc. variation de volée hydraul. 2,%DB103.DBD962,Méc. variation de volée hydraul.,Télémesure,
966.0,_31_Setp_Ymax_RRC,REAL,Begrenzung FFB Stufe schnell Méc. variation de volée hydraul.,%DB103.DBD966,Méc. variation de volée hydraul.,Téléréglage,
970.0,_31_Res_6,REAL,Méc. variation de volée hydraul. 3,%DB103.DBD970,Méc. variation de volée hydraul.,Télémesure,
974.0,_31_Res_7,REAL,Méc. variation de volée hydraul. 4,%DB103.DBD974,Méc. variation de volée hydraul.,Télémesure,
978.0,_31_soft_pre_limit,REAL,Pré-fin de course commandé par logic iel pour relever flèche Méc. variation de volée hydraul.,%DB103.DBD978,Méc. variation de volée hydraul.,Télémesure,m
982.0,_31_v_max_R,REAL,Vitesse maxi du méc. var. volée Méc. variation de volée hydraul.,%DB103.DBD982,Méc. variation de volée hydraul.,Télémesure,
986.0,_31_V_value_max_fault,REAL,Vitesse de variation de volée maxi a dmissible en m/min pour coupure Méc. variation de volée hydraul.,%DB103.DBD986,Méc. variation de volée hydraul.,Télémesure,min
990.0,_31_A_value_max_fault,REAL,Valeur d'accélération max. admissibl e pour coupure Méc. variation de volée hydraul.,%DB103.DBD990,Méc. variation de volée hydraul.,Télémesure,
994.0,_31_S_value_max_fault,REAL,Weg zwischen Betriebsendschalter und Notendschalter Méc. variation de volée hydraul.,%DB103.DBD994,Méc. variation de volée hydraul.,Télémesure,
998.0,_31_Res_1,REAL,Méc. variation de volée hydraul. 5,%DB103.DBD998,Méc. variation de volée hydraul.,Télémesure,
1002.0,_31_Res_2,REAL,Méc. variation de volée hydraul. 6,%DB103.DBD1002,Méc. variation de volée hydraul.,Télémesure,
1006.0,_31_Res_3,REAL,Méc. variation de volée hydraul. 7,%DB103.DBD1006,Méc. variation de volée hydraul.,Télémesure,
1010.0,_31_Res_4,REAL,Méc. variation de volée hydraul. 8,%DB103.DBD1010,Méc. variation de volée hydraul.,Télémesure,
1014.0,_41,BOOL,************************************ ************************************ ******* Méc. translation électrique 1,%DB103.DBX1014.0,Méc. translation électrique,Télésignal,
1016.0,_41_Res_4,REAL,Méc. translation électrique 2,%DB103.DBD1016,Méc. translation électrique,Télémesure,
1020.0,_41_N_max,REAL,Vitesse maxi en tr/min Méc. translation électrique,%DB103.DBD1020,Méc. translation électrique,Télémesure,min
1024.0,_41_V_max,REAL,Vitesse maxi en m/min Méc. translation électrique,%DB103.DBD1024,Méc. translation électrique,Télémesure,min
1028.0,_41_IO_max,REAL,Somme courant moteur en A Méc. translation électrique,%DB103.DBD1028,Méc. translation électrique,Télémesure,A
1032.0,_41_UO_max,REAL,Tension de moteur en V Méc. translation électrique,%DB103.DBD1032,Méc. translation électrique,Télémesure,V
1036.0,_41_F_max,REAL,Fréquence maxi en Hz Méc. translation électrique,%DB103.DBD1036,Méc. translation électrique,Télémesure,Hz
1040.0,_41_Res_5,REAL,Méc. translation électrique 3,%DB103.DBD1040,Méc. translation électrique,Télémesure,
1044.0,_41_Res_6,REAL,Méc. translation électrique 4,%DB103.DBD1044,Méc. translation électrique,Télémesure,
1048.0,_41_Res_7,REAL,Méc. translation électrique 5,%DB103.DBD1048,Méc. translation électrique,Télémesure,
1052.0,_41_Res_8,BOOL,Méc. translation électrique 6,%DB103.DBX1052.0,Méc. translation électrique,Télésignal,
1052.1,_41_Res_9,BOOL,Méc. translation électrique 7,%DB103.DBX1052.1,Méc. translation électrique,Télésignal,
1054.0,_41_Res_1,REAL,P DWON Méc. translation électrique,%DB103.DBD1054,Méc. translation électrique,Télémesure,
1058.0,_41_Res_2,REAL,Méc. translation électrique 8,%DB103.DBD1058,Méc. translation électrique,Télémesure,
1062.0,_41_Res_3,REAL,w C mw Méc. translation électrique,%DB103.DBD1062,Méc. translation électrique,Télémesure,
1066.0,_42,BOOL,************************************ w ************************************ ******* Méc. translation méc.-hydraul.,%DB103.DBX1066.0,Méc. translation méc.-hydraul.,Télésignal,
1068.0,_42_Res_0,REAL,Méc. translation méc.-hydraul. 1,%DB103.DBD1068,Méc. translation méc.-hydraul.,Télémesure,
1072.0,_42_press_SP_B51,REAL,Point de commutation du frein de service Méc. translation méc.-hydraul.,%DB103.DBD1072,Méc. translation méc.-hydraul.,Télémesure,
1076.0,_42_press_SP_B52,REAL,Point de commutation de l’accumulate ur de pression Méc. translation méc.-hydraul.,%DB103.DBD1076,Méc. translation méc.-hydraul.,Télémesure,bar
1080.0,_42_press_SP_B53,REAL,Point de commutation du frein de sta tionnement Méc. translation méc.-hydraul.,%DB103.DBD1080,Méc. translation méc.-hydraul.,Télémesure,
1084.0,_42_Res_1,REAL,Méc. translation méc.-hydraul. 2,%DB103.DBD1084,Méc. translation méc.-hydraul.,Télémesure,
1088.0,_42_Res_2,REAL,Méc. translation méc.-hydraul. 3,%DB103.DBD1088,Méc. translation méc.-hydraul.,Télémesure,
1092.0,_42_Travel_max_load_fast,REAL,Charge maxi pour vitesse de translat ion rapide Méc. translation méc.-hydraul.,%DB103.DBD1092,Méc. translation méc.-hydraul.,Télémesure,m/s
1096.0,_42_Travel_max_load_slow,REAL,Charge maxi pour vitesse de translat ion lente Méc. translation méc.-hydraul.,%DB103.DBD1096,Méc. translation méc.-hydraul.,Télémesure,m/s
1100.0,_42_Travel_speed_max,REAL,Vitesse de translation rapide (m/min ) Méc. translation méc.-hydraul.,%DB103.DBD1100,Méc. translation méc.-hydraul.,Télémesure,min
1104.0,_42_Travel_speed_middle,REAL,Vitesse de translation moyenne (m/mi n) Méc. translation méc.-hydraul.,%DB103.DBD1104,Méc. translation méc.-hydraul.,Télémesure,m/min
1108.0,_42_Travel_speed_slow,REAL,Vitesse de translation lente (m/min) Méc. translation méc.-hydraul.,%DB103.DBD1108,Méc. translation méc.-hydraul.,Télémesure,min
1112.0,_42_Res_3,REAL,Méc. translation méc.-hydraul. 4,%DB103.DBD1112,Méc. translation méc.-hydraul.,Télémesure,
1116.0,_42_Res_4,REAL,Méc. translation méc.-hydraul. 5,%DB103.DBD1116,Méc. translation méc.-hydraul.,Télémesure,
1120.0,_42_Res_5,REAL,Méc. translation méc.-hydraul. 6,%DB103.DBD1120,Méc. translation méc.-hydraul.,Télémesure,
1124.0,_46,BOOL,************************************ ************************************ ******* Système de direction 1,%DB103.DBX1124.0,Système de direction,Télésignal,
1124.1,_46_10_axles_with_3,BOOL,10 essieux dont 3 essieux moteurs Système de direction,%DB103.DBX1124.1,Système de direction,Télésignal,
1126.0,_46_Num_of_axles,INT,Nombre d'essieux Système de direction,%DB103.DBW1126,Système de direction,Télémesure,
1128.0,_46_Res_1,REAL,Système de direction 2,%DB103.DBD1128,Système de direction,Télémesure,
1132.0,_46_Res_2,REAL,Système de direction 3,%DB103.DBD1132,Système de direction,Télémesure,
1136.0,_46_Res_3,REAL,Système de direction 4,%DB103.DBD1136,Système de direction,Télémesure,
1140.0,_53,BOOL,************************************ ************************************ ******* Enrouleur à câble de flèche 1,%DB103.DBX1140.0,Enrouleur à câble de flèche,Télésignal,
1142.0,_53_D_Dr_min_R,REAL,Diamètre intérieur de tambour Enrouleur à câble de flèche,%DB103.DBD1142,Enrouleur à câble de flèche,Télémesure,min
1146.0,_53_m_CA_R,REAL,Poids du câble électrique en kg/m Enrouleur à câble de flèche,%DB103.DBD1146,Enrouleur à câble de flèche,Télémesure,kg
1150.0,_53_D_CA_R,REAL,"Diamètre du câble électrique en m (0 ,031 = 31 mm) Enrouleur à câble de flèche",%DB103.DBD1150,Enrouleur à câble de flèche,Télémesure,mm
1154.0,_53_L_Ca_max_R,REAL,Longueur maxi de câble en m (longueu r d'enroulement) Enrouleur à câble de flèche,%DB103.DBD1154,Enrouleur à câble de flèche,Télémesure,m
1158.0,_53_Fix_torque_setp_perc,REAL,Festsollwert Moment in Prozent (Wart ung etc.) Enrouleur à câble de flèche,%DB103.DBD1158,Enrouleur à câble de flèche,Téléréglage,Nm
1162.0,_53_ue_G_R,REAL,Rapport de transmission Enrouleur à câble de flèche,%DB103.DBD1162,Enrouleur à câble de flèche,Télémesure,
1166.0,_53_Io_M_R,REAL,Courant nominal du moteur Enrouleur à câble de flèche,%DB103.DBD1166,Enrouleur à câble de flèche,Télémesure,A
1170.0,_53_n_M_n_R,REAL,Vitesse de référence réglée dans l'o nduleur (vitesse nominale norm.) en t/min Enrouleur à câble de flèche,%DB103.DBD1170,Enrouleur à câble de flèche,Télémesure,min
1174.0,_53_Mo_M_R,REAL,Couple nominal du moteur en Nm Enrouleur à câble de flèche,%DB103.DBD1174,Enrouleur à câble de flèche,Télémesure,Nm
1178.0,_53_eta_M_R,REAL,Rendement du tambour Enrouleur à câble de flèche,%DB103.DBD1178,Enrouleur à câble de flèche,Télémesure,
1182.0,_53_Res_2,REAL,Enrouleur à câble de flèche 2,%DB103.DBD1182,Enrouleur à câble de flèche,Télémesure,
1186.0,_53_IN,BOOL,************************************ ************************************ ******* Enrouleur à câble de flèche 3,%DB103.DBX1186.0,Enrouleur à câble de flèche,Télésignal,
1188.0,_53_IN_Res_0,REAL,Enrouleur à câble de flèche 4,%DB103.DBD1188,Enrouleur à câble de flèche,Télémesure,
1192.0,_53_IN_Res_1,REAL,Enrouleur à câble de flèche 5,%DB103.DBD1192,Enrouleur à câble de flèche,Télémesure,
1196.0,_53_IN_Res_2,REAL,Enrouleur à câble de flèche 6,%DB103.DBD1196,Enrouleur à câble de flèche,Télémesure,
1200.0,_53_IN_Res_3,REAL,Enrouleur à câble de flèche 7,%DB103.DBD1200,Enrouleur à câble de flèche,Télémesure,
1204.0,_61,BOOL,************************************ ************************************ ******* Equipements de sécurité 1,%DB103.DBX1204.0,Equipements de sécurité,Téléalarme,
1206.0,_61_Wind_limit_1,REAL,Vitesse du vent: valeur limite 1 Equipements de sécurité 1,%DB103.DBD1206,Equipements de sécurité,Télémesure,m/s
1210.0,_61_Wind_limit_2,REAL,Vitesse du vent: valeur limite 2 Equipements de sécurité 2,%DB103.DBD1210,Equipements de sécurité,Télémesure,m/s
1214.0,_61_Wind_limit_3,REAL,Vitesse du vent: valeur limite 3 Equipements de sécurité 3,%DB103.DBD1214,Equipements de sécurité,Télémesure,m/s
1218.0,_61_Wind_limit_4,REAL,Vitesse du vent: valeur limite 4 Equipements de sécurité 4,%DB103.DBD1218,Equipements de sécurité,Télémesure,m/s
1222.0,_61_Wind_limit_5,REAL,Vitesse du vent: valeur limite 5 Equipements de sécurité 5,%DB103.DBD1222,Equipements de sécurité,Télémesure,m/s
1226.0,_61_Wind_limit_6,REAL,Vitesse du vent: valeur limite 6 Equipements de sécurité 6,%DB103.DBD1226,Equipements de sécurité,Télémesure,m/s
1230.0,_61_Res1,REAL,Equipements de sécurité 2,%DB103.DBD1230,Equipements de sécurité,Télémesure,
1234.0,_62,BOOL,************************************ ************************************ ******* Calage 1,%DB103.DBX1234.0,Calage,Télésignal,
1236.0,_62_Load_hook,REAL,Charge au crochet Calage,%DB103.DBD1236,Calage,Télémesure,t
1240.0,_62_Rad_hook_fwd,REAL,Position de la flèche vers l’avant: mode crochet Calage,%DB103.DBD1240,Calage,Télémesure,rad
1244.0,_62_Rad_hook_rev,REAL,Position de la superstructure à l´ar rière: Mode crochet Calage,%DB103.DBD1244,Calage,Télémesure,rad
1248.0,_62_Load_1,REAL,Charge 1 Calage 1,%DB103.DBD1248,Calage,Télémesure,t
1252.0,_62_Rad_1_fwd,REAL,Position de la flèche vers l'avant: portée pour valeur de charge 1 Calage 1,%DB103.DBD1252,Calage,Télémesure,rad
1256.0,_62_Rad_1_rev,REAL,Position de la flèche vers l'arrière : portée pour valeur de charge 1 Calage 1,%DB103.DBD1256,Calage,Télémesure,rad
1260.0,_62_Load_2,REAL,Charge 2 Calage 2,%DB103.DBD1260,Calage,Télémesure,t
1264.0,_62_Rad_2_fwd,REAL,Position de la flèche vers l'avant: portée pour valeur de charge 2 Calage 2,%DB103.DBD1264,Calage,Télémesure,rad
1268.0,_62_Rad_2_rev,REAL,Position de la flèche vers l'arrière : portée pour valeur de charge 2 Calage 2,%DB103.DBD1268,Calage,Télémesure,rad
1272.0,_62_Rad_hysteresis_1_R,REAL,Position de la flèche hystérésis 1: petit domaine pour position brochage P DWON Calage,%DB103.DBD1272,Calage,Télémesure,rad
1276.0,_62_Rad_hysteresis_2_R,REAL,Position de la flèche hystérésis 2: grand domaine pour position w C brochage mw Calage,%DB103.DBD1276,Calage,Télémesure,rad
1280.0,_62_Res_1,REAL,w Calage,%DB103.DBD1280,Calage,Télémesure,
1284.0,_62_Res_2,REAL,Calage 2,%DB103.DBD1284,Calage,Télémesure,
1288.0,_62_Res_3,REAL,Calage 3,%DB103.DBD1288,Calage,Télémesure,
1292.0,_63,BOOL,************************************ ************************************ ******* Contrôleur d’état de charge 1,%DB103.DBX1292.0,Contrôleur d’état de charge,Télésignal,
1294.0,_63_Length_boom,REAL,Longueur de la flèche en m Contrôleur d’état de charge,%DB103.DBD1294,Contrôleur d’état de charge,Télémesure,m
1298.0,_63_Rad_pulley,REAL,Géométrie de la grue: rayon de pouli e Contrôleur d’état de charge,%DB103.DBD1298,Contrôleur d’état de charge,Télémesure,rad
1302.0,_63_Rad_rope,REAL,Géométrie de la grue: rayon de câble Contrôleur d’état de charge,%DB103.DBD1302,Contrôleur d’état de charge,Télémesure,rad
1306.0,_63_Rad_diff_to_center,REAL,Géométrie de la grue: décalage versle milieu Contrôleur d’état de charge,%DB103.DBD1306,Contrôleur d’état de charge,Télémesure,rad
1310.0,_63_Rad_security,REAL,Géométrie de la grue: rayon écart de sécurité Contrôleur d’état de charge,%DB103.DBD1310,Contrôleur d’état de charge,Télémesure,rad
1314.0,_63_Nominal_load,REAL,Charge nominale de la grue Contrôleur d’état de charge,%DB103.DBD1314,Contrôleur d’état de charge,Télémesure,t
1318.0,_63_Res_0,INT,Contrôleur d’état de charge 2,%DB103.DBW1318,Contrôleur d’état de charge,Télémesure,t
1320.0,_63_Rad_superelevation,REAL,Portée : tolérance maxi de courbe (c ourse horizontale de la charge) Contrôleur d’état de charge,%DB103.DBD1320,Contrôleur d’état de charge,Télémesure,rad
1324.0,_63_Res_1,REAL,Contrôleur d’état de charge 3,%DB103.DBD1324,Contrôleur d’état de charge,Télémesure,t
1328.0,_63_Res_2,REAL,Contrôleur d’état de charge 4,%DB103.DBD1328,Contrôleur d’état de charge,Télémesure,t
1332.0,_63_Res_3,REAL,Contrôleur d’état de charge 5,%DB103.DBD1332,Contrôleur d’état de charge,Télémesure,t
1336.0,_91,BOOL,************************************ ************************************ ******* Commande centralisée CPU programmable 1,%DB103.DBX1336.0,Commande centralisée CPU programmable,Télécommande,
1338.0,_91_Crane_typ,STRING,Type de grue pour visualisation Commande centralisée CPU programmable,,Commande centralisée CPU programmable,,
1360.0,Vi_91_Water_left,BOOL,Côté eau à gauche Commande centralisée CPU programmable,%DB103.DBX1360.0,Commande centralisée CPU programmable,Télécommande,
1360.1,Vi_91_Water_front,BOOL,Côté eau devant Commande centralisée CPU programmable,%DB103.DBX1360.1,Commande centralisée CPU programmable,Télécommande,
1360.2,Vi_91_Water_right,BOOL,Côté eau à droite Commande centralisée CPU programmable,%DB103.DBX1360.2,Commande centralisée CPU programmable,Télécommande,
1360.3,Vi_91_Water_back,BOOL,Côté eau arrière Commande centralisée CPU programmable,%DB103.DBX1360.3,Commande centralisée CPU programmable,Télécommande,
